#Method,URI Resource Path,Path Parameter,Query Parameter,Encrypted IBS Authorization/Effective UserID,Data Cipher,Secret Cipher,Comments
PUT,/IBSFM/v3/collection-disbursement-transfers/{FMColSystem}/{FMColPriAcct}/{FMColSeq},FMColSystem,FMColPriAcct,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
GET,/IBSFM/v3/collection-disbursement-transfers/{FMColSystem}/{FMColPriAcct}/{FMColSeq},FMColSystem,FMColPriAcct,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
PUT,/IBSCICUSTDEM/v3/customers/{CIApplNbr}/addresses,CIApplNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
GET,/IBSBC/v2/index-rates/{RteNbr},NA,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
POST,/IBSDDB/v1/dynamic-deposit-boarding,NA,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
POST,/IBSDPTran/v3/online-dollar-transactions-predefined-auto-override,NA,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
POST,/IBSDPTran/v3/single-simple-dollar-transaction,NA,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
POST,/IBSCB/v3/cards/card-authentication-encrypted,NA,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
GET,/IBSLNNOTE/v3/accounts/{AcctNbr}/notes-list,AcctNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
GET,/IBSBC/v2/deposit-interest-plans/realtime,NA,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
PUT,/IBSDPTran/v3/health-savings-account-transactions/hsa-code,NA,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
GET,/IBSCIRLT/v3/beneficiary-account-relationships/{ApplCde}/{AcctNbr}/dynamic-inquiry,AcctNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
GET,/IBSCIRLT/v3/beneficiary-account-relationships/dynamic-inquiry/fields,NA,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
POST,/IBSCIRLT/v3/beneficiary-account-relationships/dynamic-inquiry/signature,NA,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
GET,/IBSCICUSTDEM/v3/households/{AcctNbr},AcctNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
GET,/IBSCIMISCACCT/v3/miscellaneous-accounts/{ApplCde}/{AcctNbr}/name-address,ApplCde,AcctNbr,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
PUT,/IBSCICUSTDEM/v3/customers/{CIApplNbr}/future-addresses,CIApplNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
GET,/IBSDPACCT/v3/health-savings-accounts/{AcctNbr},AcctNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
PUT,/IBSDPACCT/v3/accounts/{AcctNbr}/reopen,AcctNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
GET,/IBSLNUD/v3/accounts/{acctNbr}/commitments/{lnCommtNbr}/user-defined-fields,acctNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
PUT,/IBSLNUD/v3/accounts/{acctNbr}/commitments/{lnCommtNbr}/user-defined-fields,acctNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
POST,/IBSLNUD/v3/accounts/{acctNbr}/commitments/{lnCommtNbr}/user-defined-fields,acctNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
DELETE,/IBSLNUD/v3/accounts/{acctNbr}/commitments/{lnCommtNbr}/user-defined-fields,acctNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
GET,/IBSLNUD/v3/accounts/{acctNbr}/notes/{noteNbr}/user-defined-fields,acctNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
PUT,/IBSLNUD/v3/accounts/{acctNbr}/notes/{noteNbr}/user-defined-fields,acctNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
POST,/IBSLNUD/v3/accounts/{acctNbr}/notes/{noteNbr}/user-defined-fields,acctNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
DELETE,/IBSLNUD/v3/accounts/{acctNbr}/notes/{noteNbr}/user-defined-fields,acctNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
DELETE,/IBSDPDEM/v3/accounts/{AcctNbr}/addresses/{DPNmeAndAddrTyp},AcctNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
GET,/IBSCIRLT/v3/customers/{CustNbr}/accounts/related-customers,CustNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
GET,/IBSLNNOTE/v3/accounts/{AcctNbr}/notes,AcctNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
PUT,/IBSCIRLT/v3/accounts/beneficiary-account-relationships,NA,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
POST,/IBSSCP/v1/deposit-single-commit,NA,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
GET,/IBSDPACCT/v3/accounts/{AcctNbr}/calculated-next-cycle-date,AcctNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
GET,/IBSDPKEY/v3/accounts/{DPAcctNbr}/keywords,DPAcctNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
GET,/IBSCIRLT/v3/accounts/{ApplCde}/{RltAcctNbr}/profile,RltAcctNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
POST,/IBSCB/v3/cardbase-single-commit,NA,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
GET,/IBSDPACCT/v3/accounts/{AcctNbr}/auto-closings,AcctNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
PUT,/IBSDPACCT/v3/accounts/{AcctNbr}/auto-closings,AcctNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
GET,/IBSCIRLT/v3/customers/{custNbr}/balance-summary,custNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
GET,/IBSCIRLT/v3/households/{householdNbr}/balance-summary,householdNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
GET,/IBSCB/v3/plan/{PlanNumber}/service-charge,PlanNumber,PlanEffectiveDate,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
GET,/IBSCB/v3/plan/{PlanNumber}/waive-service-charge,PlanNumber,PlanEffectiveDate,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
GET,/IBSCIRLT/v3/customers/{CustNbr}/profile,CustNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
GET,/IBSDPACCT/v3/accounts/{AcctNbr},AcctNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
GET,/IBSDPACCT/v3/accounts/{AcctNbr}/bai-destinations,AcctNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
GET,/IBSRE/v2/plans/{PlnNbr},NA,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
GET,/IBSBC/v2/index-rates,NA,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
DELETE,/IBSFM/v3/collection-disbursement-transfers/{FMColSystem}/{FMColPriAcct}/{FMColSeq},FMColPriAcct,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
GET,/IBSCB/v3/cards/{CrdNbr}/statements,CrdNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
GET,/IBSCBACCT/v3/cards/{CrdNbr}/history-transactions/detail,CrdNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
GET,/IBSCIRLT/v3/consumer-internet-banking-accounts/{AcctNbr}/profile,AcctNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
GET,/IBSCIRLT/v3/customers/{CustNbr}/related-accounts,CustNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
PUT,/IBSFM/v3/scheduled-transfers/{TrgtSysCde}/{SndAcctNbr}/{SeqNbr},SndAcctNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
POST,/IBSCIRLT/v3/account-account-relationships,NA,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
POST,/IBSDP/v2/accounts/statement-requests,NA,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
POST,/IBSSCP/v3/customer-single-commit,NA,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
POST,/IBSDPTran/v3/online-dollar-transactions,NA,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
POST,/IBSLNNOTE/v3/accounts/{AcctNbr}/notes,AcctNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
POST,/IBSDPACCT/v3/account-numbers,NA,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
POST,/IBSDPACCT/v3/accounts,NA,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
PUT,/IBSDPACCT/v3/accounts/{AcctNbr},AcctNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
DELETE,/IBSCIRLT/v3/account-account-relationships/{ApCd1}/{AcNbr1}/{ApCd2}/{AcNbr2}/{E1ToE2RlCd}/{E2ToE1RlCd}/{CIRlEfDt},AcNbr1|AcNbr2,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
DELETE,/IBSCIRLT/v3/accounts/{ApplCde}/{ApplNbr},ApplNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
DELETE,/IBSCIRLT/v3/customer-account-relationships/{ApCd1}/{ApNbr1}/{AcNbr2}/{E1ToE2RlCd}/{E2ToE1RlCd}/{CIRlEfDt},ApNbr1|AcNbr2,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
DELETE,/IBSLNNOTE/v3/accounts/{AcctNbr}/notes/{NoteNbr}/holds,AcctNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
DELETE,/IBSVE/v3/account-validations/{VESeqNbr},VESeqNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
GET,/IBSCBACCT/v3/cards/{CrdNbr}/transactions,CrdNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
GET,/IBSCBACCT/v3/cards/{CrdNbr}/transactions/detail,CrdNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
GET,/IBSCIRLT/v3/customers/{CICustNbr}/user-defined-profile,CICustNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
GET,/IBSDP1/v1/accounts/{AcctNbr}/balances,AcctNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
GET,/IBSDP1/v1/accounts/{AcctNbr}/transactions,AcctNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
GET,/IBSDPACCT/v3/accounts/{AcctNbr}/certificates-of-deposit,AcctNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
GET,/IBSFM/v3/deficit-transfers/{FMDPSysReceivingAcctNbr}/{RcvAcctSysCde}/{FMDfctTrsfrSeqNbr},FMDPSysReceivingAcctNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
GET,/IBSLC/v3/accounts/{AcctNbr}/collaterals,AcctNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
GET,/IBSSB/v2/branches/{Brnch}/boxes/{BoxPrfx}/{BoxNbr}/dollar-transactions,NA,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
GET,/IBSSB/v3/branches/{brnch}/boxes/{boxPrfx}/{boxNbr}/accesses,NA,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
GET,/IBSSB/v3/branches/{Brnch}/vacant-boxes,NA,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
GET,/IBSTE/v2/ctr-conductor-information/{TINType}/{TIN},TIN,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
GET,/IBSVE/v3/account-validations/{VESeqNbr},VESeqNbr,CustID,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
GET,/IBSVE/v3/account-validations-customers/{CustID},CustID,VESeqNbr,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
GET,/IBSVE/v3/banks/{ABARoutingNumber},NA,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
POST,/IBSCB/v3/cards/encrypted,NA,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
POST,/IBSCIRLT/v3/customer-account-relationships,NA,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
POST,/IBSDP1/v1/transfers,NA,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
POST,/IBSDPACCT/v3/multiple-accounts/balances,NA,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
POST,/IBSDPACCT/v3/multiple-dl-accounts/balances,NA,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
POST,/IBSLC/v3/accounts/{AcctNbr}/collaterals,AcctNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
POST,/IBSLC/v3/accounts/{AcctNbr}/collaterals/{CollNbr}/relationship,AcctNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
POST,/IBSLNNOTE/v3/accounts/{LNHldAcctNbr}/notes/{LNHldNoteNbr}/holds,LNHldAcctNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
POST,/IBSLNTRAN/v3/accounts/{AcctNbr}/notes/{NoteNbr}/disbursement,AcctNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
POST,/IBSLO/v2/loan-boarding,NA,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
POST,/IBSLO/v3/loan-boarding,NA,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
POST,/IBSTE/v2/ctr-conductor-information,NA,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
POST,/IBSTE/v2/monetary-purchaser-information,NA,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
POST,/IBSTE/v2/multi-cashier-checks,NA,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
POST,/IBSTE/v2/multi-cashier-checks,NA,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
POST,/IBSVE/v3/account-validations,NA,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
PUT,/IBSCBPIN/v3/cards/pins/encrypted,NA,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
PUT,/IBSCIACCTDEM/v3/accounts/{AppCde}/{ApplNbr}/name-address,ApplNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
PUT,/IBSCIRLT/v3/customer-account-relationships/{ApCd1}/{ApNbr1},ApNbr1,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
PUT,/IBSDPMAINT/v3/accounts/{AcctNbr}/datachange,AcctNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
PUT,/IBSET/v3/users/{UsrId}/processing-groups,NA,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
PUT,/IBSVE/v3/account-validations/{VESeqNbr},VESeqNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
GET,/IBSCIRLT/v3/households/{acctNbr}/profile,acctNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
DELETE,/IBSLNCMMT/v3/accounts/{AcctNbr}/commitments/{CmmtNbr}/community-reinvestment-act,AcctNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
POST,/IBSLNCMMT/v3/accounts/{AcctNbr}/commitments/{CmmtNbr}/community-reinvestment-act,AcctNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
PUT,/IBSLNCMMT/v3/accounts/{AcctNbr}/commitments/{CmmtNbr}/community-reinvestment-act,AcctNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
DELETE,/IBSLNNOTE/v3/accounts/{AcctNbr}/notes/{NoteNbr}/community-reinvestment-act,AcctNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
POST,/IBSLNNOTE/v3/accounts/{AcctNbr}/notes/{NoteNbr}/community-reinvestment-act,AcctNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
PUT,/IBSLNNOTE/v3/accounts/{AcctNbr}/notes/{NoteNbr}/community-reinvestment-act,AcctNbr,NA,Y,AES/CBC/PKCS5Padding,RSA/ECB/PKCS1Padding,Covered
